id.A,id.B,event_type,time_point
249,266,WatchEvent,2013-01-21 00:18:18
155,277,FollowEvent,2013-01-21 01:26:19
155,103,FollowEvent,2013-01-21 01:28:04
155,0,FollowEvent,2013-01-21 01:29:48
29,266,IssueCommentEvent,2013-01-21 03:32:23
272,268,WatchEvent,2013-01-21 05:12:35
131,248,IssueCommentEvent,2013-01-21 05:39:40
266,234,IssuesEvent,2013-01-21 06:05:23
266,234,IssueCommentEvent,2013-01-21 06:09:55
234,176,PullRequestEvent,2013-01-21 07:13:18
234,176,IssueCommentEvent,2013-01-21 07:15:14
7,12,PushEvent,2013-01-21 09:43:26
17,157,WatchEvent,2013-01-21 09:47:13
153,237,WatchEvent,2013-01-21 09:51:12
163,146,WatchEvent,2013-01-21 10:57:22
234,176,WatchEvent,2013-01-21 11:15:36
99,31,WatchEvent,2013-01-21 12:48:40
176,41,ForkEvent,2013-01-21 13:03:27
176,41,PullRequestEvent,2013-01-21 13:09:12
176,41,WatchEvent,2013-01-21 13:19:34
176,41,FollowEvent,2013-01-21 13:23:37
141,41,FollowEvent,2013-01-21 14:15:33
234,41,WatchEvent,2013-01-21 15:01:17
15,248,WatchEvent,2013-01-21 16:52:21
159,248,WatchEvent,2013-01-21 16:55:32
115,234,PullRequestEvent,2013-01-21 17:57:04
7,12,PushEvent,2013-01-21 18:02:43
140,268,ForkEvent,2013-01-21 20:26:47
93,18,IssueCommentEvent,2013-01-21 20:27:37
140,268,PullRequestEvent,2013-01-21 20:36:09
31,99,WatchEvent,2013-01-21 21:24:43
234,176,PullRequestEvent,2013-01-22 01:15:14
266,176,WatchEvent,2013-01-22 01:33:20
152,238,FollowEvent,2013-01-22 01:49:32
176,234,CommitCommentEvent,2013-01-22 02:15:00
152,238,WatchEvent,2013-01-22 04:25:45
266,234,IssueCommentEvent,2013-01-22 05:29:49
76,93,WatchEvent,2013-01-22 05:52:03
108,182,WatchEvent,2013-01-22 05:53:12
131,248,IssueCommentEvent,2013-01-22 06:15:42
108,268,IssueCommentEvent,2013-01-22 06:17:34
176,248,IssueCommentEvent,2013-01-22 07:34:25
215,257,WatchEvent,2013-01-22 08:16:02
233,176,WatchEvent,2013-01-22 10:25:56
148,268,ForkEvent,2013-01-22 10:32:43
277,155,FollowEvent,2013-01-22 10:43:34
266,234,PullRequestEvent,2013-01-22 11:38:20
266,234,PullRequestEvent,2013-01-22 11:46:22
7,12,IssuesEvent,2013-01-22 13:14:47
147,248,WatchEvent,2013-01-22 14:58:09
147,248,WatchEvent,2013-01-22 15:28:20
95,268,WatchEvent,2013-01-22 17:10:47
95,115,WatchEvent,2013-01-22 17:10:51
147,248,WatchEvent,2013-01-22 17:36:56
171,268,WatchEvent,2013-01-22 19:51:20
115,176,PullRequestEvent,2013-01-22 21:22:40
146,18,FollowEvent,2013-01-23 02:11:49
249,248,WatchEvent,2013-01-23 02:20:07
3,19,FollowEvent,2013-01-23 04:22:05
140,244,WatchEvent,2013-01-23 05:55:01
148,268,PullRequestEvent,2013-01-23 09:39:06
257,248,IssueCommentEvent,2013-01-23 10:06:23
7,12,PushEvent,2013-01-23 10:10:21
76,268,WatchEvent,2013-01-23 11:32:16
139,268,WatchEvent,2013-01-23 13:44:16
52,113,IssuesEvent,2013-01-23 17:02:50
224,167,WatchEvent,2013-01-23 18:26:56
215,182,WatchEvent,2013-01-23 21:21:57
215,182,WatchEvent,2013-01-23 21:22:27
215,248,WatchEvent,2013-01-23 21:22:49
257,248,IssueCommentEvent,2013-01-23 21:43:32
257,248,IssueCommentEvent,2013-01-23 23:31:56
238,281,FollowEvent,2013-01-24 02:43:40
238,281,WatchEvent,2013-01-24 02:46:59
215,176,WatchEvent,2013-01-24 02:47:25
238,281,WatchEvent,2013-01-24 02:48:13
215,176,ForkEvent,2013-01-24 02:51:24
215,176,IssuesEvent,2013-01-24 03:15:28
234,215,FollowEvent,2013-01-24 03:20:35
152,281,ForkEvent,2013-01-24 03:27:21
143,0,WatchEvent,2013-01-24 05:27:30
107,149,WatchEvent,2013-01-24 05:44:12
53,31,WatchEvent,2013-01-24 06:14:37
215,281,WatchEvent,2013-01-24 06:16:19
225,248,WatchEvent,2013-01-24 06:49:44
234,182,FollowEvent,2013-01-24 07:05:44
166,158,FollowEvent,2013-01-24 07:43:50
148,268,IssueCommentEvent,2013-01-24 08:03:29
238,176,FollowEvent,2013-01-24 08:29:27
238,113,FollowEvent,2013-01-24 08:33:31
176,234,CommitCommentEvent,2013-01-24 08:43:27
228,175,WatchEvent,2013-01-24 09:07:41
228,200,FollowEvent,2013-01-24 09:17:08
148,268,IssueCommentEvent,2013-01-24 09:55:37
220,149,WatchEvent,2013-01-24 10:18:10
166,281,FollowEvent,2013-01-24 11:11:37
176,248,IssuesEvent,2013-01-24 12:57:35
176,248,IssueCommentEvent,2013-01-24 13:03:11
176,248,IssuesEvent,2013-01-24 13:05:57
149,268,IssueCommentEvent,2013-01-24 15:12:26
149,113,IssueCommentEvent,2013-01-24 16:15:13
189,50,FollowEvent,2013-01-24 18:10:40
40,58,WatchEvent,2013-01-24 20:35:19
149,268,IssueCommentEvent,2013-01-24 20:43:47
149,268,IssueCommentEvent,2013-01-24 20:52:43
149,268,IssueCommentEvent,2013-01-24 21:29:59
149,268,IssueCommentEvent,2013-01-24 21:49:50
103,268,IssueCommentEvent,2013-01-24 21:51:47
149,113,IssuesEvent,2013-01-24 22:16:51
228,149,WatchEvent,2013-01-24 22:33:18
149,268,IssuesEvent,2013-01-24 22:53:11
56,18,WatchEvent,2013-01-25 01:17:59
149,268,ForkEvent,2013-01-25 04:06:49
149,268,PullRequestEvent,2013-01-25 04:08:20
74,268,FollowEvent,2013-01-25 04:15:57
253,259,WatchEvent,2013-01-25 04:31:27
148,268,WatchEvent,2013-01-25 04:43:55
149,268,IssueCommentEvent,2013-01-25 05:11:40
149,268,IssueCommentEvent,2013-01-25 05:39:19
234,176,WatchEvent,2013-01-25 06:32:45
228,40,WatchEvent,2013-01-25 06:54:54
208,268,WatchEvent,2013-01-25 07:05:53
149,258,WatchEvent,2013-01-25 07:20:36
265,238,WatchEvent,2013-01-25 08:50:42
148,268,IssueCommentEvent,2013-01-25 08:54:52
148,268,IssueCommentEvent,2013-01-25 09:04:52
148,268,IssueCommentEvent,2013-01-25 09:21:52
115,176,WatchEvent,2013-01-25 10:23:42
148,268,IssueCommentEvent,2013-01-25 11:07:04
148,268,PullRequestEvent,2013-01-25 11:25:30
7,12,PushEvent,2013-01-25 12:17:52
250,210,IssueCommentEvent,2013-01-25 15:06:09
149,268,IssueCommentEvent,2013-01-25 15:08:47
7,12,PushEvent,2013-01-25 16:10:05
7,12,PushEvent,2013-01-25 16:12:56
215,182,WatchEvent,2013-01-25 16:51:40
215,258,WatchEvent,2013-01-25 16:57:20
18,268,IssuesEvent,2013-01-25 19:16:55
189,176,WatchEvent,2013-01-25 21:17:49
189,176,WatchEvent,2013-01-25 21:18:04
189,176,WatchEvent,2013-01-25 21:18:12
189,257,WatchEvent,2013-01-25 21:22:20
63,176,WatchEvent,2013-01-26 01:22:14
148,268,WatchEvent,2013-01-26 01:44:59
234,176,WatchEvent,2013-01-26 02:19:37
234,176,ForkEvent,2013-01-26 02:19:43
234,176,PullRequestEvent,2013-01-26 02:26:52
264,22,WatchEvent,2013-01-26 05:14:19
73,248,FollowEvent,2013-01-26 09:01:38
152,248,WatchEvent,2013-01-26 09:35:58
208,257,WatchEvent,2013-01-26 10:27:25
74,6,PushEvent,2013-01-26 12:42:26
7,12,PushEvent,2013-01-26 13:28:17
74,6,PushEvent,2013-01-26 13:47:51
7,12,PushEvent,2013-01-26 16:20:16
7,12,PushEvent,2013-01-26 18:20:54
42,52,ForkEvent,2013-01-26 23:30:03
148,268,WatchEvent,2013-01-27 00:11:17
244,248,WatchEvent,2013-01-27 00:26:13
78,3,FollowEvent,2013-01-27 01:10:55
86,3,FollowEvent,2013-01-27 01:17:16
141,268,WatchEvent,2013-01-27 03:28:28
141,268,WatchEvent,2013-01-27 03:35:06
152,268,WatchEvent,2013-01-27 04:11:54
238,268,WatchEvent,2013-01-27 04:32:29
7,12,IssuesEvent,2013-01-27 05:13:44
176,41,IssueCommentEvent,2013-01-27 05:57:35
176,41,IssueCommentEvent,2013-01-27 05:59:32
18,140,FollowEvent,2013-01-27 06:08:49
41,176,FollowEvent,2013-01-27 06:21:54
76,268,WatchEvent,2013-01-27 07:26:00
52,268,WatchEvent,2013-01-27 10:17:43
170,268,WatchEvent,2013-01-27 11:57:58
234,176,WatchEvent,2013-01-27 15:17:38
242,40,WatchEvent,2013-01-27 15:44:59
242,40,FollowEvent,2013-01-27 15:47:24
89,193,WatchEvent,2013-01-27 18:11:51
115,234,PullRequestEvent,2013-01-27 18:25:11
35,3,FollowEvent,2013-01-27 18:51:29
244,140,WatchEvent,2013-01-27 20:49:55
244,140,WatchEvent,2013-01-27 20:51:14
219,98,WatchEvent,2013-01-27 21:29:08
250,210,IssueCommentEvent,2013-01-27 23:01:14
178,268,WatchEvent,2013-01-27 23:38:52
178,268,WatchEvent,2013-01-27 23:42:21
52,248,FollowEvent,2013-01-28 00:35:27
136,268,WatchEvent,2013-01-28 01:02:33
136,268,WatchEvent,2013-01-28 01:07:03
3,35,FollowEvent,2013-01-28 01:48:48
3,86,FollowEvent,2013-01-28 01:48:49
3,78,FollowEvent,2013-01-28 01:48:50
243,248,WatchEvent,2013-01-28 04:10:46
220,257,WatchEvent,2013-01-28 04:20:03
141,248,FollowEvent,2013-01-28 04:34:28
7,12,PushEvent,2013-01-28 04:37:28
244,140,FollowEvent,2013-01-28 04:58:54
257,248,WatchEvent,2013-01-28 05:13:09
78,35,FollowEvent,2013-01-28 05:16:36
78,86,FollowEvent,2013-01-28 05:16:36
78,19,FollowEvent,2013-01-28 05:17:24
78,111,FollowEvent,2013-01-28 05:22:17
78,268,FollowEvent,2013-01-28 05:22:28
59,248,WatchEvent,2013-01-28 05:49:57
149,248,IssueCommentEvent,2013-01-28 06:36:08
7,12,PushEvent,2013-01-28 07:19:56
107,146,WatchEvent,2013-01-28 07:24:10
98,268,WatchEvent,2013-01-28 07:46:37
7,12,PushEvent,2013-01-28 08:44:40
152,268,WatchEvent,2013-01-28 09:06:59
153,268,WatchEvent,2013-01-28 09:12:31
74,6,PushEvent,2013-01-28 10:01:17
74,6,PushEvent,2013-01-28 10:17:33
215,268,WatchEvent,2013-01-28 10:46:26
215,257,WatchEvent,2013-01-28 10:46:58
228,268,WatchEvent,2013-01-28 11:17:11
248,176,PullRequestEvent,2013-01-28 12:21:02
234,176,IssueCommentEvent,2013-01-28 12:50:03
115,176,PullRequestEvent,2013-01-28 13:08:20
115,176,IssueCommentEvent,2013-01-28 13:20:37
141,113,FollowEvent,2013-01-28 13:20:46
248,176,PullRequestEvent,2013-01-28 13:25:07
146,152,FollowEvent,2013-01-28 13:28:45
114,3,FollowEvent,2013-01-28 16:09:30
146,268,WatchEvent,2013-01-28 17:40:07
141,248,WatchEvent,2013-01-28 18:13:20
244,268,WatchEvent,2013-01-28 18:38:12
178,93,WatchEvent,2013-01-28 19:55:22
216,268,WatchEvent,2013-01-28 19:56:28
168,221,WatchEvent,2013-01-28 20:58:43
272,268,WatchEvent,2013-01-28 20:59:25
7,12,PushEvent,2013-01-28 23:14:50
7,12,PushEvent,2013-01-28 23:32:13
108,268,IssueCommentEvent,2013-01-28 23:37:09
149,248,IssueCommentEvent,2013-01-29 00:39:27
149,248,IssueCommentEvent,2013-01-29 01:01:11
234,115,WatchEvent,2013-01-29 01:43:20
234,115,FollowEvent,2013-01-29 01:44:34
74,6,PushEvent,2013-01-29 03:55:43
131,113,ForkEvent,2013-01-29 06:04:28
266,268,IssuesEvent,2013-01-29 06:08:57
218,108,FollowEvent,2013-01-29 06:19:20
108,218,FollowEvent,2013-01-29 06:47:54
152,268,WatchEvent,2013-01-29 07:17:36
137,262,FollowEvent,2013-01-29 07:25:56
137,262,WatchEvent,2013-01-29 07:26:08
215,277,WatchEvent,2013-01-29 08:21:29
215,182,WatchEvent,2013-01-29 08:24:14
215,248,WatchEvent,2013-01-29 08:24:38
215,248,WatchEvent,2013-01-29 08:25:55
215,248,WatchEvent,2013-01-29 08:26:09
215,248,WatchEvent,2013-01-29 08:26:22
247,248,WatchEvent,2013-01-29 08:40:27
152,146,WatchEvent,2013-01-29 08:40:53
152,146,WatchEvent,2013-01-29 08:41:25
218,248,WatchEvent,2013-01-29 08:43:30
266,268,IssueCommentEvent,2013-01-29 08:49:03
74,6,PushEvent,2013-01-29 10:13:35
115,234,FollowEvent,2013-01-29 10:43:31
191,133,WatchEvent,2013-01-29 12:39:38
115,234,WatchEvent,2013-01-29 12:48:17
171,262,FollowEvent,2013-01-29 12:49:24
224,262,FollowEvent,2013-01-29 12:55:45
218,149,FollowEvent,2013-01-29 13:03:26
7,12,PushEvent,2013-01-29 13:05:57
182,215,FollowEvent,2013-01-29 13:29:37
74,6,PushEvent,2013-01-29 14:28:40
7,12,IssuesEvent,2013-01-29 14:35:31
7,12,IssuesEvent,2013-01-29 14:35:55
149,268,IssueCommentEvent,2013-01-29 14:56:32
7,12,PushEvent,2013-01-29 15:54:15
7,12,PushEvent,2013-01-29 16:34:39
7,12,PushEvent,2013-01-29 17:03:12
93,18,IssueCommentEvent,2013-01-29 20:01:54
149,268,IssueCommentEvent,2013-01-29 21:33:26
149,268,IssuesEvent,2013-01-30 01:58:59
149,268,IssueCommentEvent,2013-01-30 01:58:59
155,268,WatchEvent,2013-01-30 02:57:14
234,176,PullRequestEvent,2013-01-30 03:59:40
7,12,PushEvent,2013-01-30 04:41:48
182,108,FollowEvent,2013-01-30 05:20:45
266,268,IssuesEvent,2013-01-30 06:48:25
266,268,IssueCommentEvent,2013-01-30 06:48:25
7,12,PushEvent,2013-01-30 07:35:46
226,268,WatchEvent,2013-01-30 07:41:18
242,40,IssuesEvent,2013-01-30 07:43:17
176,259,IssuesEvent,2013-01-30 08:07:50
258,277,IssuesEvent,2013-01-30 08:36:37
191,268,WatchEvent,2013-01-30 09:27:58
115,234,IssueCommentEvent,2013-01-30 09:34:15
234,115,WatchEvent,2013-01-30 10:25:12
74,6,PushEvent,2013-01-30 10:48:33
249,268,ForkEvent,2013-01-30 11:36:00
249,268,WatchEvent,2013-01-30 11:44:35
192,268,WatchEvent,2013-01-30 13:26:02
258,277,IssueCommentEvent,2013-01-30 15:24:56
258,277,IssuesEvent,2013-01-30 15:24:57
7,12,PushEvent,2013-01-30 15:28:05
277,258,ForkEvent,2013-01-30 16:21:57
7,12,PushEvent,2013-01-30 16:28:07
54,261,WatchEvent,2013-01-30 16:29:16
277,258,PullRequestEvent,2013-01-30 16:29:32
277,258,IssueCommentEvent,2013-01-30 17:42:27
277,258,IssueCommentEvent,2013-01-30 17:50:49
147,146,WatchEvent,2013-01-30 19:30:20
115,234,IssueCommentEvent,2013-01-30 20:59:15
98,268,WatchEvent,2013-01-30 21:36:05
149,248,WatchEvent,2013-01-30 22:36:28
59,268,WatchEvent,2013-01-30 23:47:09
59,268,WatchEvent,2013-01-30 23:47:29
149,268,ForkEvent,2013-01-30 23:55:53
149,268,PullRequestEvent,2013-01-30 23:56:19
262,120,WatchEvent,2013-01-31 00:00:31
67,40,WatchEvent,2013-01-31 00:34:14
120,262,WatchEvent,2013-01-31 00:34:34
222,248,WatchEvent,2013-01-31 00:42:22
270,268,ForkEvent,2013-01-31 01:31:15
19,78,FollowEvent,2013-01-31 03:47:10
176,258,FollowEvent,2013-01-31 05:12:53
34,3,FollowEvent,2013-01-31 06:18:43
234,176,ForkEvent,2013-01-31 07:06:47
219,268,WatchEvent,2013-01-31 07:07:46
234,176,PullRequestEvent,2013-01-31 07:18:31
152,268,WatchEvent,2013-01-31 07:46:04
149,268,IssuesEvent,2013-01-31 08:12:51
54,261,WatchEvent,2013-01-31 09:46:47
233,176,WatchEvent,2013-01-31 10:11:22
233,176,ForkEvent,2013-01-31 10:15:38
115,176,WatchEvent,2013-01-31 10:17:55
7,12,PushEvent,2013-01-31 10:28:44
54,261,ForkEvent,2013-01-31 11:02:11
54,261,PullRequestEvent,2013-01-31 11:04:37
261,54,CommitCommentEvent,2013-01-31 12:30:02
74,6,PushEvent,2013-01-31 13:01:41
215,176,WatchEvent,2013-01-31 13:13:43
7,12,IssueCommentEvent,2013-01-31 13:21:03
261,54,CommitCommentEvent,2013-01-31 13:33:17
215,182,WatchEvent,2013-01-31 13:40:34
250,210,PullRequestEvent,2013-01-31 13:42:36
29,266,IssueCommentEvent,2013-01-31 14:46:46
149,113,IssueCommentEvent,2013-01-31 15:51:30
113,149,WatchEvent,2013-01-31 23:25:09
10,175,WatchEvent,2013-02-01 01:16:07
146,257,WatchEvent,2013-02-01 02:58:08
115,234,IssueCommentEvent,2013-02-01 07:25:02
258,277,IssueCommentEvent,2013-02-01 08:58:21
190,189,WatchEvent,2013-02-01 09:19:14
18,268,IssueCommentEvent,2013-02-01 09:38:10
18,268,IssueCommentEvent,2013-02-01 09:43:03
18,268,IssuesEvent,2013-02-01 09:43:45
131,257,WatchEvent,2013-02-01 09:53:16
74,6,PushEvent,2013-02-01 09:54:33
131,176,WatchEvent,2013-02-01 10:37:10
268,277,WatchEvent,2013-02-01 11:02:08
220,277,WatchEvent,2013-02-01 11:08:26
234,176,WatchEvent,2013-02-01 11:25:22
74,6,PushEvent,2013-02-01 11:39:21
115,176,WatchEvent,2013-02-01 11:42:15
152,277,WatchEvent,2013-02-01 12:19:59
137,259,WatchEvent,2013-02-01 12:27:24
137,259,FollowEvent,2013-02-01 12:27:43
234,176,WatchEvent,2013-02-01 13:14:56
140,258,IssuesEvent,2013-02-01 13:39:03
146,277,FollowEvent,2013-02-01 13:48:26
143,277,ForkEvent,2013-02-01 13:52:23
71,268,ForkEvent,2013-02-01 13:55:25
250,210,CommitCommentEvent,2013-02-01 13:56:04
71,268,PullRequestEvent,2013-02-01 13:58:04
143,277,PullRequestEvent,2013-02-01 13:58:49
74,6,PushEvent,2013-02-01 14:06:31
140,258,IssueCommentEvent,2013-02-01 14:23:23
74,6,PushEvent,2013-02-01 14:48:14
143,0,ForkEvent,2013-02-01 16:11:05
143,0,PullRequestEvent,2013-02-01 16:12:55
177,217,WatchEvent,2013-02-01 16:33:02
149,248,ForkEvent,2013-02-01 16:50:42
181,176,WatchEvent,2013-02-01 17:04:57
149,248,PullRequestEvent,2013-02-01 17:05:38
23,224,FollowEvent,2013-02-01 17:09:00
153,268,WatchEvent,2013-02-01 17:51:36
277,143,FollowEvent,2013-02-01 19:02:22
220,268,WatchEvent,2013-02-01 19:51:33
15,277,WatchEvent,2013-02-01 20:46:41
21,268,IssueCommentEvent,2013-02-02 02:35:22
21,268,FollowEvent,2013-02-02 02:40:10
234,176,PullRequestEvent,2013-02-02 02:40:17
234,248,ForkEvent,2013-02-02 03:52:15
250,210,IssueCommentEvent,2013-02-02 03:54:11
234,248,PullRequestEvent,2013-02-02 04:04:11
145,268,WatchEvent,2013-02-02 04:30:11
21,268,WatchEvent,2013-02-02 05:38:04
18,277,WatchEvent,2013-02-02 06:21:16
233,268,WatchEvent,2013-02-02 06:30:12
234,176,WatchEvent,2013-02-02 06:30:53
132,176,WatchEvent,2013-02-02 06:56:29
259,277,WatchEvent,2013-02-02 07:02:08
115,176,ForkEvent,2013-02-02 08:49:12
115,176,PullRequestEvent,2013-02-02 09:07:00
115,176,WatchEvent,2013-02-02 09:08:06
80,248,WatchEvent,2013-02-02 09:28:54
80,248,WatchEvent,2013-02-02 09:28:59
107,268,FollowEvent,2013-02-02 10:38:24
274,277,WatchEvent,2013-02-02 10:41:37
74,6,PushEvent,2013-02-02 11:44:08
155,268,WatchEvent,2013-02-02 13:44:05
258,176,IssuesEvent,2013-02-02 14:01:09
170,175,WatchEvent,2013-02-02 17:03:44
170,175,FollowEvent,2013-02-02 17:04:03
141,133,FollowEvent,2013-02-02 17:32:41
250,210,PullRequestEvent,2013-02-02 17:33:33
250,210,IssueCommentEvent,2013-02-02 17:33:51
250,210,IssueCommentEvent,2013-02-02 17:39:49
258,176,IssuesEvent,2013-02-02 18:23:37
21,268,IssueCommentEvent,2013-02-02 19:20:46
272,268,WatchEvent,2013-02-02 19:40:32
258,244,FollowEvent,2013-02-02 22:00:32
250,210,PullRequestEvent,2013-02-02 22:25:23
149,0,WatchEvent,2013-02-02 22:34:53
36,41,WatchEvent,2013-02-02 23:43:29
36,41,FollowEvent,2013-02-02 23:45:25
238,40,IssueCommentEvent,2013-02-03 00:11:21
238,40,IssueCommentEvent,2013-02-03 00:12:29
238,40,IssueCommentEvent,2013-02-03 00:36:30
153,175,WatchEvent,2013-02-03 01:41:03
143,244,WatchEvent,2013-02-03 03:32:10
180,176,WatchEvent,2013-02-03 05:40:55
180,176,WatchEvent,2013-02-03 05:40:56
180,176,WatchEvent,2013-02-03 05:40:56
180,176,WatchEvent,2013-02-03 05:41:29
215,176,IssueCommentEvent,2013-02-03 06:38:32
74,6,PushEvent,2013-02-03 07:05:19
245,176,FollowEvent,2013-02-03 07:20:02
248,176,IssueCommentEvent,2013-02-03 07:34:11
182,176,IssueCommentEvent,2013-02-03 08:31:27
182,176,ForkEvent,2013-02-03 08:31:43
182,176,PullRequestEvent,2013-02-03 08:34:39
247,268,WatchEvent,2013-02-03 09:33:28
247,268,WatchEvent,2013-02-03 09:33:31
74,6,PushEvent,2013-02-03 10:25:01
176,182,IssuesEvent,2013-02-03 10:45:42
176,182,IssueCommentEvent,2013-02-03 11:38:23
176,182,IssuesEvent,2013-02-03 11:38:39
258,176,IssueCommentEvent,2013-02-03 12:33:59
115,176,IssueCommentEvent,2013-02-03 13:27:49
115,182,FollowEvent,2013-02-03 13:27:52
74,6,PushEvent,2013-02-03 13:49:14
242,36,WatchEvent,2013-02-03 15:17:51
29,266,IssueCommentEvent,2013-02-03 16:26:59
250,210,PullRequestEvent,2013-02-03 16:40:57
250,210,IssueCommentEvent,2013-02-03 16:41:52
98,238,FollowEvent,2013-02-03 20:28:24
181,268,WatchEvent,2013-02-03 21:19:36
61,176,WatchEvent,2013-02-03 23:04:49
234,115,WatchEvent,2013-02-04 02:02:22
74,6,PushEvent,2013-02-04 02:42:15
224,217,WatchEvent,2013-02-04 03:38:21
224,217,WatchEvent,2013-02-04 03:39:47
74,6,PushEvent,2013-02-04 07:49:16
170,262,FollowEvent,2013-02-04 09:20:21
140,268,WatchEvent,2013-02-04 09:32:14
259,176,ForkEvent,2013-02-04 10:03:38
176,182,IssueCommentEvent,2013-02-04 10:44:51
176,182,IssueCommentEvent,2013-02-04 10:45:29
76,277,WatchEvent,2013-02-04 11:37:37
76,277,ForkEvent,2013-02-04 11:37:39
80,268,WatchEvent,2013-02-04 11:47:46
74,6,PushEvent,2013-02-04 11:51:41
153,175,WatchEvent,2013-02-04 12:09:39
74,248,FollowEvent,2013-02-04 12:25:54
120,217,WatchEvent,2013-02-04 13:53:54
120,217,WatchEvent,2013-02-04 13:55:53
120,217,FollowEvent,2013-02-04 13:56:23
120,217,WatchEvent,2013-02-04 13:59:19
262,217,WatchEvent,2013-02-04 14:00:22
262,217,FollowEvent,2013-02-04 14:00:59
120,217,WatchEvent,2013-02-04 14:05:33
217,120,FollowEvent,2013-02-04 14:14:15
217,262,FollowEvent,2013-02-04 14:14:16
224,217,FollowEvent,2013-02-04 14:26:29
74,6,PushEvent,2013-02-04 14:28:33
224,217,WatchEvent,2013-02-04 14:28:47
279,262,WatchEvent,2013-02-04 14:40:15
138,238,IssueCommentEvent,2013-02-04 15:24:01
217,224,FollowEvent,2013-02-04 15:46:48
129,115,FollowEvent,2013-02-04 18:38:49
277,140,FollowEvent,2013-02-04 18:50:25
115,129,FollowEvent,2013-02-04 19:16:44
218,248,WatchEvent,2013-02-04 19:34:28
228,40,IssueCommentEvent,2013-02-04 22:14:12
177,217,WatchEvent,2013-02-04 22:57:04
177,217,WatchEvent,2013-02-04 22:57:37
250,210,IssueCommentEvent,2013-02-05 00:45:53
250,210,IssueCommentEvent,2013-02-05 00:48:34
250,210,IssueCommentEvent,2013-02-05 00:49:00
149,268,IssueCommentEvent,2013-02-05 01:49:42
216,140,WatchEvent,2013-02-05 02:50:57
243,113,WatchEvent,2013-02-05 03:20:03
146,113,WatchEvent,2013-02-05 03:20:59
80,248,WatchEvent,2013-02-05 04:03:19
238,201,FollowEvent,2013-02-05 04:16:03
141,113,WatchEvent,2013-02-05 04:30:49
18,268,IssueCommentEvent,2013-02-05 04:48:04
141,176,WatchEvent,2013-02-05 06:43:54
115,176,WatchEvent,2013-02-05 07:18:33
113,176,WatchEvent,2013-02-05 07:28:23
76,268,WatchEvent,2013-02-05 08:39:05
76,18,WatchEvent,2013-02-05 08:41:08
76,268,WatchEvent,2013-02-05 08:44:15
74,6,PushEvent,2013-02-05 09:01:17
120,217,WatchEvent,2013-02-05 09:54:51
76,268,WatchEvent,2013-02-05 10:56:01
76,268,ForkEvent,2013-02-05 10:56:06
18,149,WatchEvent,2013-02-05 11:23:44
181,113,WatchEvent,2013-02-05 12:25:17
115,113,WatchEvent,2013-02-05 12:28:05
74,6,PushEvent,2013-02-05 12:45:43
268,113,WatchEvent,2013-02-05 12:48:17
74,6,PushEvent,2013-02-05 13:30:26
177,217,WatchEvent,2013-02-05 13:50:08
143,113,WatchEvent,2013-02-05 14:01:31
74,6,PushEvent,2013-02-05 14:15:20
180,268,WatchEvent,2013-02-05 14:56:18
180,268,WatchEvent,2013-02-05 15:13:23
98,113,WatchEvent,2013-02-05 15:54:11
149,113,WatchEvent,2013-02-05 15:54:55
236,217,WatchEvent,2013-02-05 17:47:48
266,268,WatchEvent,2013-02-05 18:01:54
178,268,WatchEvent,2013-02-05 18:09:53
249,268,WatchEvent,2013-02-05 19:54:13
249,268,WatchEvent,2013-02-05 19:54:41
93,18,IssueCommentEvent,2013-02-05 20:07:40
18,113,WatchEvent,2013-02-05 20:49:44
257,146,IssueCommentEvent,2013-02-05 21:22:15
18,268,IssuesEvent,2013-02-05 22:19:52
257,132,CommitCommentEvent,2013-02-05 22:30:41
149,268,IssueCommentEvent,2013-02-06 00:11:34
101,40,WatchEvent,2013-02-06 00:45:19
